0,558102;0,252938
0,403836;0,364519
0,064892;0,745260
0,253915;0,496100
0,246876;0,503134
0,696304;0,165552
0,712271;0,156039
0,148087;0,615179
0,997740;0,001130
0,266781;0,483492
0,976615;0,011762
0,411037;0,358878
0,033051;0,818201
0,345071;0,412572
0,634351;0,203538
0,680705;0,174951
0,530935;0,271347
0,447783;0,330834
0,552893;0,256432
0,592697;0,230132
0,080853;0,715653
0,369654;0,392008
0,242160;0,507903
0,803140;0,103819
0,470301;0,314215
0,983423;0,008323
0,398824;0,368475
0,816432;0,096434
0,798345;0,106498
0,150718;0,611776
0,508199;0,287119
0,695813;0,165846
0,858359;0,073523
0,325959;0,429072
0,220241;0,530702
0,711150;0,156703
0,809501;0,100277
0,348666;0,409521
0,096177;0,689877
0,940523;0,030194
0,397572;0,369467
0,517751;0,280451
0,837710;0,084735
0,675690;0,177996
0,735216;0,142553
0,209072;0,542757
0,541448;0,264169
0,695784;0,165863
0,228550;0,521931
0,174955;0,581724
0,982168;0,008956
0,516636;0,281226
0,260829;0,489286
0,996254;0,001875
0,965419;0,017442
0,558293;0,252810
0,882636;0,060513
0,188707;0,565596
0,278871;0,471917
0,700358;0,163126
0,846661;0,079858
0,856324;0,074622
0,404508;0,363990
0,887770;0,057784
0,850928;0,077542
0,935635;0,032718
0,785341;0,113806
0,668988;0,182083
0,580687;0,237972
0,372283;0,389850
0,940133;0,030395
0,973664;0,013256
0,283921;0,467158
0,305364;0,447403
0,485614;0,303140
0,448424;0,330355
0,994457;0,002775
0,175925;0,580566
0,018075;0,865555
0,493894;0,297224
0,178823;0,577126
0,366469;0,394633
0,744171;0,137347
0,720940;0,150918
0,308061;0,444968
0,542540;0,263427
0,508814;0,286688
0,636333;0,202295
0,250462;0,499538
0,589871;0,231970
0,978893;0,010610
0,486742;0,302331
0,906099;0,048108
0,434394;0,340914
0,350078;0,408326
0,645103;0,196817
0,668924;0,182122
0,864168;0,070394
0,230185;0,520224
0,499193;0,293464
0,572004;0,243690
0,768554;0,123328
0,043604;0,791185
0,994551;0,002728
0,469945;0,314475
0,279560;0,471265
0,883494;0,060056
0,747719;0,135293
0,953072;0,023746
0,330750;0,424891
0,552765;0,256518
0,572292;0,243500
0,980332;0,009883
0,075346;0,725507
0,305697;0,447101
0,190911;0,563066
0,268475;0,481854
0,485280;0,303380
0,372687;0,389519
0,394691;0,371755
0,844213;0,081189
0,930017;0,035626
0,070416;0,734640
0,208919;0,542924
0,671144;0,180767
0,358647;0,401129
0,254164;0,495854
0,295291;0,456594
0,322551;0,432064
0,848670;0,078767
0,136621;0,630377
0,708911;0,158031
0,552820;0,256481
0,296510;0,455473
0,419781;0,352095
0,256207;0,493831
0,611514;0,218007
0,081594;0,714353
0,005185;0,927994
0,627894;0,207602
0,194274;0,559235
0,070941;0,733653
0,396784;0,370092
0,050769;0,774681
0,886617;0,058397
0,027617;0,833817
0,578865;0,239168
0,438474;0,337826
0,672026;0,180228
0,328153;0,427154
0,155042;0,606247
0,981841;0,009121
0,838934;0,084067
0,860405;0,072420
0,250251;0,499749
0,038835;0,802935
0,303266;0,449305
0,537082;0,267141
0,326651;0,428466
0,827869;0,090127
0,271543;0,478902
0,965252;0,017528
0,457265;0,323786
0,842023;0,082382
0,194380;0,559114
0,411354;0,358631
0,699512;0,163632
0,138353;0,628042
0,132745;0,635658
0,969537;0,015349
0,714595;0,154663
0,041068;0,797349
0,398821;0,368477
0,433521;0,341577
0,744043;0,137421
0,250861;0,499140
0,184334;0,570659
0,080873;0,715618
0,428314;0,345543
0,688500;0,170241
0,058194;0,758767
0,915214;0,043332
0,442352;0,334904
0,239787;0,510319
0,093873;0,693613
0,182866;0,572372
0,934614;0,033246
0,638271;0,201082
0,516696;0,281184
0,657111;0,189376
0,435673;0,339945
0,730039;0,145577
0,047716;0,781560
0,566037;0,247646
0,158646;0,601696
0,120165;0,653352
0,341880;0,415295
0,091799;0,697016
0,094157;0,693150
0,311413;0,441956
0,979511;0,010298
0,175330;0,581275
0,017161;0,869000
0,763364;0,126293
0,806913;0,101717
0,346304;0,411524
0,464674;0,318330
0,649774;0,193915
0,048059;0,780777
0,949146;0,025759
0,886680;0,058363
0,260894;0,489223
0,015305;0,876288
0,933436;0,033855
0,501040;0,292158
0,539377;0,265577
0,683964;0,172979
0,615851;0,215238
0,943892;0,028459
0,944252;0,028274
0,867199;0,068765
0,636404;0,202251
0,800949;0,105042
0,677168;0,177098
0,573367;0,242790
0,128500;0,641531
0,811204;0,099331
0,820639;0,094108
0,625940;0,208837
0,820427;0,094226
0,651485;0,192854
0,206684;0,545374
0,273961;0,476587
0,214589;0,536762
0,377259;0,385786
0,038963;0,802609
0,618254;0,213709
0,336554;0,419867
0,655723;0,190233
0,385397;0,379197
0,681614;0,174401
0,340625;0,416369
0,260695;0,489417
0,496037;0,295701
0,692890;0,167600
0,348337;0,409800
0,936648;0,032194
0,039186;0,802045
0,417946;0,353513
0,967581;0,016343
0,547972;0,259749
0,423471;0,349254
0,568520;0,245997
0,575925;0,241103
0,731648;0,144636
0,127690;0,642663
0,250016;0,499984
0,580544;0,238066
0,867117;0,068809
0,561867;0,250422
0,238597;0,511536
0,679845;0,175473
0,739909;0,139821
0,238236;0,511906
0,377729;0,385403
0,534327;0,269023
0,496561;0,295329
0,389618;0,375806
0,297635;0,454440
0,099985;0,683796
0,053485;0,768731
0,958541;0,020949
0,847143;0,079596
0,354905;0,404261
0,956801;0,021838
0,676770;0,177340
0,482521;0,305363
0,493026;0,297842
0,083284;0,711410
0,091704;0,697173
0,602441;0,223829
0,553703;0,255888
0,212728;0,538776
0,946195;0,027275
0,781296;0,116090
0,113465;0,663155
0,930929;0,035153
0,974248;0,012960
0,995931;0,002036
0,055871;0,763629
0,737036;0,141492
0,545916;0,261139
0,705831;0,159862
0,968652;0,015799
0,688030;0,170524
0,836964;0,085143
0,866869;0,068942
0,838481;0,084314
0,426091;0,347243
0,222576;0,528220
0,396652;0,370197
0,891897;0,055597
0,146605;0,617110
0,513326;0,283532
0,233228;0,517063
0,581305;0,237566
0,863139;0,070948
0,880360;0,061725
0,236685;0,513497
0,907694;0,047270
0,591889;0,230657
0,350218;0,408208
0,708181;0,158465
0,481667;0,305978
0,377988;0,385193
0,705084;0,160307
0,248724;0,501277
0,330253;0,425324
0,434452;0,340870
0,253682;0,496331
0,405202;0,363445
0,571473;0,244042
0,740974;0,139202
0,767195;0,124103
0,822790;0,092922
0,744212;0,137323
0,681039;0,174749
0,237506;0,512654
0,400223;0,367368
0,477715;0,308831
0,082891;0,712091
0,528370;0,273109
0,436336;0,339443
0,802109;0,104394
0,977901;0,011111
0,556005;0,254343
0,322686;0,431945
0,043401;0,791671
0,924643;0,038416
0,919116;0,041295
0,252990;0,497019
0,695411;0,166087
0,075435;0,725346
0,166215;0,592305
0,216809;0,534372
0,294494;0,457327
0,995831;0,002086
0,696925;0,165180
0,384202;0,380160
0,737101;0,141454
0,915254;0,043311
0,958702;0,020867
0,057864;0,759451
0,394522;0,371890
0,106756;0,673265
0,335660;0,420638
0,169680;0,588078
0,646848;0,195731
0,388268;0,376888
0,229395;0,521048
0,265938;0,484308
0,360345;0,399712
0,259950;0,490147
0,453241;0,326768
0,032316;0,820234
0,279764;0,471073
0,411207;0,358746
0,602782;0,223610
0,270958;0,479464
0,133185;0,635055
0,076200;0,723956
0,940532;0,030190
0,416639;0,354524
0,581163;0,237660
0,919177;0,041263
0,082748;0,712340
0,876661;0,063698
0,551588;0,257310
0,164834;0,594002
0,411255;0,358708
0,777602;0,118182
0,480370;0,306913
0,985286;0,007384
0,376739;0,386209
0,749578;0,134218
0,392989;0,373111
0,829164;0,089415
0,569081;0,245625
0,063512;0,747984
0,036822;0,808110
0,133852;0,634142
0,013672;0,883073
0,075359;0,725484
0,691714;0,168306
0,534346;0,269010
0,749911;0,134026
0,913166;0,044403
0,585150;0,235049
0,726121;0,147873
0,757081;0,129896
0,377851;0,385305
0,241085;0,508996
0,205045;0,547181
0,251442;0,498560
0,274732;0,475851
0,207228;0,544777
0,878221;0,062866
0,756999;0,129943
0,046896;0,783444
0,268672;0,481664
0,022185;0,851055
0,498165;0,294192
0,476211;0,309920
0,831371;0,088204
0,307777;0,445223
0,816386;0,096459
0,967974;0,016143
0,088408;0,702665
0,791818;0,110159
0,589956;0,231914
0,480046;0,307146
0,420536;0,351513
0,784668;0,114185
0,639361;0,200399
0,805045;0,102757
0,903151;0,049657
0,617264;0,214339
0,980463;0,009817
0,608088;0,220200
0,636644;0,202100
0,554816;0,255141
0,091002;0,698334
0,726397;0,147711
0,547446;0,260104
0,450910;0,328501
0,910471;0,045814
0,297959;0,454143
0,523602;0,276396
0,697642;0,164750
0,796472;0,107547
0,459347;0,322249
0,842091;0,082345
0,768918;0,123120
0,066236;0,742636
0,045861;0,785848
0,620806;0,212088
0,347413;0,410582
0,209131;0,542692
0,579650;0,238653
0,341563;0,415566
0,537263;0,267017
0,460119;0,321679
0,584766;0,235300
0,400300;0,367307
0,697668;0,164735
0,180067;0,575657
0,696501;0,165433
0,411661;0,358392
0,874318;0,064950
0,515236;0,282201
0,973110;0,013536
0,601935;0,224155
0,223849;0,526873
0,821791;0,093473
0,345083;0,412563
0,347619;0,410408
0,031805;0,821661
0,548715;0,259247
0,534424;0,268957
0,355991;0,403350
0,894217;0,054369
0,128748;0,641185
0,330100;0,425457
0,321583;0,432917
0,092291;0,696206
0,481145;0,306354
0,687785;0,170672
0,511657;0,284698
0,156978;0,603796
0,377286;0,385764
0,002595;0,949059
0,868301;0,068173
0,084517;0,709282
0,597278;0,227162
0,986257;0,006895
0,536591;0,267477
0,924042;0,038729
0,236117;0,514082
0,759955;0,128246
0,531266;0,271120
0,720516;0,151168
0,062341;0,750317
0,147739;0,615632
0,133117;0,635148
0,687165;0,171046
0,844441;0,081065
0,749616;0,134196
0,030472;0,825437
0,867215;0,068756
0,354147;0,404898
0,397164;0,369791
0,104869;0,676165
0,737405;0,141277
0,182284;0,573053
0,563965;0,249024
0,840710;0,083098
0,089204;0,701329
0,535336;0,268334
0,233216;0,517075
0,342927;0,414400
0,473970;0,311545
0,355104;0,404094
0,648823;0,194505
0,479582;0,307481
0,584199;0,235671
0,736822;0,141616
0,557742;0,253179
0,586535;0,234144
0,564459;0,248695
0,378773;0,384555
0,337447;0,419098
0,899647;0,051503
0,607555;0,220542
0,244353;0,505679
0,498248;0,294133
0,330348;0,425241
0,933692;0,033723
0,007534;0,913199
0,225333;0,525308
0,365357;0,395552
0,487810;0,301566
0,850818;0,077602
0,087888;0,703542
0,805865;0,102300
0,055653;0,764090
0,842314;0,082223
0,051635;0,772766
0,018242;0,864935
0,696961;0,165158
0,997256;0,001373
0,896610;0,053105
0,575998;0,241054
0,917396;0,042192
0,005300;0,927199
0,975067;0,012545
0,490749;0,299465
0,722896;0,149767
0,820861;0,093986
0,718457;0,152381
0,535037;0,268538
0,476619;0,309624
0,838583;0,084258
0,205078;0,547145
0,967994;0,016133
0,710952;0,156820
0,199507;0,553338
0,736247;0,141952
0,529840;0,272099
0,707230;0,159030
0,767780;0,123770
0,087290;0,704551
0,506104;0,288590
0,932014;0,034591
0,320642;0,433747
0,593883;0,229362
0,369230;0,392357
0,454268;0,326006
0,548603;0,259323
0,548922;0,259107
0,201730;0,550856
0,684572;0,172612
0,087868;0,703574
0,138825;0,627408
0,002711;0,947934
0,116696;0,658392
0,473166;0,312129
0,606102;0,221475
0,794289;0,108771
0,106699;0,673351
0,850727;0,077651
0,745975;0,136302
0,408518;0,360846
0,932938;0,034113
0,990929;0,004546
0,205002;0,547229
0,379229;0,384185
0,926449;0,037478
0,721597;0,150532
0,048095;0,780695
0,781514;0,115967
0,827941;0,090087
0,750502;0,133685
0,799537;0,105832
0,825133;0,091632
0,186405;0,568254
0,235692;0,514519
0,633759;0,203910
0,907866;0,047180
0,316197;0,437686
0,588307;0,232988
0,682982;0,173573
0,451949;0,327729
0,713782;0,155144
0,899667;0,051492
0,624102;0,209999
0,539781;0,265302
0,438745;0,337622
0,577486;0,240075
0,355362;0,403877
0,391482;0,374315
0,531857;0,270714
0,066619;0,741893
0,229025;0,521434
0,542849;0,263217
0,431528;0,343092
0,332816;0,423098
0,730549;0,145278
0,693718;0,167103
0,166731;0,591673
0,878629;0,062648
0,495424;0,296137
0,741461;0,138919
0,573151;0,242933
0,997693;0,001154
0,752403;0,132588
0,706980;0,159179
0,778572;0,117633
0,143128;0,621677
0,204545;0,547734
0,714064;0,154977
0,493981;0,297162
0,754635;0,131303
0,102916;0,679195
0,536481;0,267551
0,378822;0,384515
0,457000;0,323982
0,603958;0,222853
0,502288;0,291277
0,539861;0,265248
0,486357;0,302607
0,408955;0,360504
0,771882;0,121432
0,012203;0,889532
0,598443;0,226409
0,565508;0,247997
0,716179;0,153726
0,599029;0,226030
0,826799;0,090715
0,959075;0,020676
0,342524;0,414744
0,227351;0,523187
0,423597;0,349157
0,287930;0,463409
0,614950;0,215812
0,911852;0,045090
0,139116;0,627017
0,100795;0,682518
0,256016;0,494020
0,726096;0,147888
0,592963;0,229959
0,102213;0,680293
0,918751;0,041485
0,790085;0,111133
0,023023;0,848268
0,651367;0,192927
0,771247;0,121793
0,374435;0,388089
0,068922;0,737471
0,077321;0,721933
0,104247;0,677127
0,840440;0,083245
0,910686;0,045701
0,122811;0,649556
0,235906;0,514298
0,165521;0,593158
0,186321;0,568351
0,837491;0,084855
0,332146;0,423679
0,311444;0,441928
0,227396;0,523140
0,607894;0,220324
0,379306;0,384122
0,744250;0,137301
0,205580;0,546591
0,787790;0,112425
0,603722;0,223005
0,114267;0,661966
0,414505;0,356180
0,863518;0,070743
0,922960;0,039292
0,465700;0,317578
0,480837;0,306576
0,918455;0,041640
0,587068;0,233796
0,032847;0,818763
0,912749;0,044621
0,248226;0,501777
0,577632;0,239979
0,165513;0,593167
0,033879;0,815937
0,311473;0,441902
0,780496;0,116543
0,277587;0,473135
0,220097;0,530855
0,212681;0,538827
0,515174;0,282244
0,975541;0,012305
0,458989;0,322513
0,557305;0,253471
0,860632;0,072297
0,535070;0,268515
0,184463;0,570509
0,299596;0,452646
0,309937;0,443280
0,397318;0,369668
0,426789;0,346709
0,799782;0,105695
0,349387;0,408910
0,468232;0,315725
0,624976;0,209446
0,377726;0,385406
0,836565;0,085361
0,587454;0,233545
0,294045;0,457741
0,714059;0,154980
0,527648;0,273606
0,534456;0,268935
0,481088;0,306395
0,497012;0,295009
0,765356;0,125154
0,102981;0,679093
0,334363;0,421759
0,075503;0,725221
0,753246;0,132102
0,272302;0,478174
0,897430;0,052672
0,526578;0,274343
0,800750;0,105154
0,978931;0,010590
0,839789;0,083600
0,866994;0,068875
0,407984;0,361263
0,551723;0,257220
0,253889;0,496126
0,196113;0,557153
0,505508;0,289009
0,595049;0,228606
0,339271;0,417530
0,569444;0,245385
0,887460;0,057949
0,556722;0,253862
0,720813;0,150993
0,805315;0,102607
0,988729;0,005652
0,603197;0,223342
0,806850;0,101752
0,962649;0,018853
0,944410;0,028193
0,141082;0,624391
0,406392;0,362511
0,323990;0,430799
0,086925;0,705170
0,633241;0,204236
0,735905;0,142151
0,848128;0,079061
0,122777;0,649605
0,876444;0,063814
0,642926;0,198174
0,703946;0,160985
0,910624;0,045734
0,624761;0,209582
0,335866;0,420461
0,825107;0,091646
0,363059;0,397456
0,034228;0,814992
0,830655;0,088598
0,345192;0,412469
0,773835;0,120321
0,362758;0,397706
0,861068;0,072062
0,219511;0,531481
0,974547;0,012808
0,779759;0,116960
0,114238;0,662009
0,565777;0,247819
0,985367;0,007343
0,471065;0,313658
0,182107;0,573260
0,484778;0,303740
0,512458;0,284139
0,741687;0,138788
0,698846;0,164030
0,402550;0,365532
0,218023;0,533071
0,645054;0,196847
0,421704;0,350613
0,132276;0,636302
0,900572;0,051015
0,691222;0,168602
0,683184;0,173451
0,822584;0,093036
0,529662;0,272221
0,815054;0,097196
0,498091;0,294245
0,067175;0,740818
0,405248;0,363409
0,497465;0,294688
0,720203;0,151352
0,106579;0,673536
0,140019;0,625809
0,263684;0,486498
0,266498;0,483765
0,732185;0,144322
0,250731;0,499270
0,633098;0,204325
0,494274;0,296954
0,573294;0,242838
0,838107;0,084518
0,404382;0,364090
0,770911;0,121984
0,422036;0,350357
0,353871;0,405129
0,958627;0,020905
0,184371;0,570616
0,090337;0,699439
0,770986;0,121942
0,068250;0,738754
0,837079;0,085080
0,437193;0,338794
0,915514;0,043175
0,721533;0,150569
0,610405;0,218716
0,949307;0,025676
0,396649;0,370199
0,954087;0,023226
0,135001;0,632575
0,483755;0,304475
0,269911;0,480470
0,539843;0,265260
0,162014;0,597491
0,841530;0,082651
0,846408;0,079996
0,955236;0,022638
0,154672;0,606716
0,623333;0,210486
0,474237;0,311351
0,344384;0,413158
0,351540;0,407092
0,412794;0,357510
0,704926;0,160402
0,598286;0,226510
0,459682;0,322002
0,075933;0,724440
0,077765;0,721136
0,002339;0,951633
0,967699;0,016283
0,005254;0,927517
0,103094;0,678918
0,314597;0,439111
0,807430;0,101429
0,962099;0,019134
0,790014;0,111173
0,690560;0,169000
0,521301;0,277988

